No,Latitude,Longitude,Altitude,Date,Time
931,33.832084,-84.394033,288.1,2013/03/30,08:01:07
932,33.832007,-84.393960,288.5,2013/03/30,08:01:11
933,33.831960,-84.393878,289.0,2013/03/30,08:01:15
934,33.831981,-84.393783,289.5,2013/03/30,08:01:23
935,33.831945,-84.393687,289.9,2013/03/30,08:01:30
936,33.831860,-84.393616,290.4,2013/03/30,08:01:33
937,33.831774,-84.393537,290.3,2013/03/30,08:01:37
938,33.831698,-84.393461,289.9,2013/03/30,08:01:42
939,33.831618,-84.393403,289.5,2013/03/30,08:01:46
940,33.831519,-84.393363,289.2,2013/03/30,08:01:50
941,33.831440,-84.393342,288.9,2013/03/30,08:01:54
942,33.831350,-84.393306,288.6,2013/03/30,08:01:59
943,33.831259,-84.393300,288.4,2013/03/30,08:02:02
944,33.831132,-84.393313,288.1,2013/03/30,08:02:05
945,33.831012,-84.393324,287.8,2013/03/30,08:02:08
946,33.830921,-84.393322,287.7,2013/03/30,08:02:10
947,33.830819,-84.393321,287.6,2013/03/30,08:02:12
948,33.830723,-84.393320,287.5,2013/03/30,08:02:14
949,33.830552,-84.393361,287.9,2013/03/30,08:02:16
950,33.830452,-84.393428,288.3,2013/03/30,08:02:18
951,33.830394,-84.393540,288.6,2013/03/30,08:02:19
952,33.830283,-84.393632,289.0,2013/03/30,08:02:21
953,33.830174,-84.393698,289.4,2013/03/30,08:02:23
954,33.830111,-84.393776,289.7,2013/03/30,08:02:25
955,33.829992,-84.393815,290.0,2013/03/30,08:02:26
956,33.829930,-84.393887,290.3,2013/03/30,08:02:28
957,33.829827,-84.393946,290.4,2013/03/30,08:02:30
958,33.829724,-84.394001,290.5,2013/03/30,08:02:33
959,33.829642,-84.394073,290.5,2013/03/30,08:02:35
960,33.829543,-84.394107,290.5,2013/03/30,08:02:37
961,33.829453,-84.394149,290.4,2013/03/30,08:02:40
962,33.829352,-84.394218,290.3,2013/03/30,08:02:43
963,33.829254,-84.394253,290.2,2013/03/30,08:02:45
964,33.829159,-84.394263,289.6,2013/03/30,08:02:48
965,33.829068,-84.394283,289.1,2013/03/30,08:02:51
966,33.828987,-84.394318,288.6,2013/03/30,08:02:53
967,33.828904,-84.394338,288.2,2013/03/30,08:02:57
968,33.828802,-84.394337,287.7,2013/03/30,08:03:13
969,33.828715,-84.394349,287.3,2013/03/30,08:03:34
970,33.828631,-84.394366,286.8,2013/03/30,08:03:36
971,33.828554,-84.394430,286.3,2013/03/30,08:03:38
972,33.828453,-84.394425,285.7,2013/03/30,08:03:40
973,33.828361,-84.394449,285.2,2013/03/30,08:03:41
974,33.828222,-84.394430,284.6,2013/03/30,08:03:43
975,33.828110,-84.394421,284.5,2013/03/30,08:03:44
976,33.827845,-84.394392,284.5,2013/03/30,08:03:46
977,33.827740,-84.394369,284.4,2013/03/30,08:03:47
978,33.827648,-84.394353,284.4,2013/03/30,08:03:48
979,33.827542,-84.394362,284.4,2013/03/30,08:03:49
980,33.827442,-84.394314,284.4,2013/03/30,08:03:50
981,33.827333,-84.394285,284.1,2013/03/30,08:03:51
982,33.827178,-84.394253,283.9,2013/03/30,08:03:52
983,33.827047,-84.394246,283.7,2013/03/30,08:03:54
984,33.827013,-84.394339,283.5,2013/03/30,08:03:58
985,33.826965,-84.394467,283.4,2013/03/30,08:04:00
986,33.826917,-84.394556,283.2,2013/03/30,08:04:03
987,33.826864,-84.394675,283.0,2013/03/30,08:04:06
988,33.826794,-84.394767,282.8,2013/03/30,08:04:08
989,33.826692,-84.394891,282.2,2013/03/30,08:04:10
990,33.826552,-84.394953,281.5,2013/03/30,08:04:12
991,33.826442,-84.394996,280.9,2013/03/30,08:04:13
992,33.826372,-84.395051,280.4,2013/03/30,08:04:14
993,33.826272,-84.395121,279.8,2013/03/30,08:04:16
994,33.826191,-84.395173,279.3,2013/03/30,08:04:17
995,33.826075,-84.395256,278.7,2013/03/30,08:04:19
996,33.825943,-84.395298,278.2,2013/03/30,08:04:21
997,33.825839,-84.395361,277.8,2013/03/30,08:04:23
998,33.825731,-84.395446,277.5,2013/03/30,08:04:25
999,33.825622,-84.395516,277.1,2013/03/30,08:04:27
1000,33.825491,-84.395538,277.1,2013/03/30,08:04:29
1001,33.825485,-84.395711,277.1,2013/03/30,08:04:30
1002,33.825390,-84.395834,277.1,2013/03/30,08:04:31
1003,33.825269,-84.395876,277.3,2013/03/30,08:04:33
1004,33.825190,-84.395937,277.5,2013/03/30,08:04:35
1005,33.825091,-84.396010,277.6,2013/03/30,08:04:38
1006,33.824963,-84.396004,277.8,2013/03/30,08:04:40
1007,33.824894,-84.395943,278.0,2013/03/30,08:04:41
1008,33.824788,-84.395963,278.0,2013/03/30,08:04:43
1009,33.824668,-84.396024,278.0,2013/03/30,08:04:47
1010,33.824574,-84.396049,278.0,2013/03/30,08:04:50
1011,33.824487,-84.396062,278.0,2013/03/30,08:04:52
1012,33.824405,-84.396034,278.0,2013/03/30,08:04:55
1013,33.824297,-84.396034,277.5,2013/03/30,08:04:57
1014,33.824178,-84.396038,277.1,2013/03/30,08:05:00
1015,33.824092,-84.396062,277.1,2013/03/30,08:05:02
1016,33.823927,-84.396062,277.1,2013/03/30,08:05:05
1017,33.823832,-84.396088,277.1,2013/03/30,08:05:07
1018,33.823701,-84.396141,277.1,2013/03/30,08:05:09
1019,33.823580,-84.396172,277.1,2013/03/30,08:05:11
1020,33.823449,-84.396199,276.2,2013/03/30,08:05:13
1021,33.823356,-84.396219,275.3,2013/03/30,08:05:14
1022,33.823231,-84.396240,274.4,2013/03/30,08:05:15
1023,33.823090,-84.396269,273.5,2013/03/30,08:05:16
1024,33.822998,-84.396271,273.0,2013/03/30,08:05:18
1025,33.822826,-84.396273,272.5,2013/03/30,08:05:20
1026,33.822747,-84.396240,271.6,2013/03/30,08:05:21
1027,33.822652,-84.396232,270.7,2013/03/30,08:05:23
1028,33.822533,-84.396222,269.7,2013/03/30,08:05:25
1029,33.822469,-84.396284,269.0,2013/03/30,08:05:40
1030,33.822394,-84.396330,268.3,2013/03/30,08:05:52
1031,33.822299,-84.396297,268.5,2013/03/30,08:06:15
1032,33.822252,-84.396199,268.6,2013/03/30,08:06:20
1033,33.822164,-84.396158,268.8,2013/03/30,08:06:36
1034,33.822073,-84.396137,269.0,2013/03/30,08:06:38
1035,33.821973,-84.396122,269.2,2013/03/30,08:06:39
1036,33.821839,-84.396121,269.1,2013/03/30,08:06:41
1037,33.821755,-84.396119,269.8,2013/03/30,08:06:43
1038,33.821663,-84.396115,270.5,2013/03/30,08:06:44
1039,33.821561,-84.396112,271.4,2013/03/30,08:06:46
1040,33.821458,-84.396158,271.9,2013/03/30,08:06:48
1041,33.821362,-84.396184,272.5,2013/03/30,08:06:50
1042,33.821247,-84.396192,273.0,2013/03/30,08:06:53
1043,33.821148,-84.396213,273.5,2013/03/30,08:06:57
1044,33.821038,-84.396219,274.1,2013/03/30,08:07:01
1045,33.820957,-84.396219,274.6,2013/03/30,08:07:03
1046,33.820851,-84.396251,274.6,2013/03/30,08:07:06
1047,33.820756,-84.396274,274.9,2013/03/30,08:07:10
1048,33.820663,-84.396299,274.4,2013/03/30,08:07:14
1049,33.820573,-84.396321,273.8,2013/03/30,08:07:17
1050,33.820479,-84.396350,273.3,2013/03/30,08:07:20
1051,33.820362,-84.396378,272.7,2013/03/30,08:07:23
1052,33.820271,-84.396385,272.2,2013/03/30,08:07:25
1053,33.820175,-84.396342,271.5,2013/03/30,08:07:27
1054,33.820078,-84.396329,270.9,2013/03/30,08:07:29
1055,33.819950,-84.396326,270.3,2013/03/30,08:07:31
1056,33.819851,-84.396331,269.6,2013/03/30,08:07:33
1057,33.819722,-84.396341,269.5,2013/03/30,08:07:36
1058,33.819613,-84.396331,269.5,2013/03/30,08:07:38
1059,33.819491,-84.396361,269.4,2013/03/30,08:07:40
1060,33.819393,-84.396394,269.3,2013/03/30,08:07:42
1061,33.819291,-84.396469,269.5,2013/03/30,08:07:44
1062,33.819162,-84.396517,269.6,2013/03/30,08:07:46
1063,33.819064,-84.396575,269.8,2013/03/30,08:07:48
1064,33.818922,-84.396605,270.1,2013/03/30,08:07:50
1065,33.818800,-84.396646,270.4,2013/03/30,08:07:52
1066,33.818706,-84.396681,270.6,2013/03/30,08:07:54
1067,33.818594,-84.396687,270.9,2013/03/30,08:07:56
1068,33.818468,-84.396706,270.9,2013/03/30,08:07:58
1069,33.818376,-84.396724,270.9,2013/03/30,08:08:00
1070,33.818274,-84.396732,270.9,2013/03/30,08:08:02
1071,33.818135,-84.396783,270.9,2013/03/30,08:08:04
1072,33.818001,-84.396843,270.6,2013/03/30,08:08:06
1073,33.817872,-84.396896,270.4,2013/03/30,08:08:08
1074,33.817763,-84.396979,270.1,2013/03/30,08:08:10
1075,33.817662,-84.397039,269.8,2013/03/30,08:08:12
1076,33.817544,-84.397135,269.5,2013/03/30,08:08:13
1077,33.817437,-84.397246,269.3,2013/03/30,08:08:15
1078,33.817373,-84.397355,269.0,2013/03/30,08:08:17
1079,33.817346,-84.397497,269.0,2013/03/30,08:08:20
1080,33.817355,-84.397684,269.0,2013/03/30,08:08:22
1081,33.817361,-84.397822,269.0,2013/03/30,08:08:24
1082,33.817362,-84.397981,268.5,2013/03/30,08:08:26
1083,33.817374,-84.398102,268.1,2013/03/30,08:08:29
1084,33.817393,-84.398262,267.6,2013/03/30,08:08:31
1085,33.817391,-84.398416,267.2,2013/03/30,08:08:33
1086,33.817393,-84.398533,266.7,2013/03/30,08:08:34
1087,33.817381,-84.398730,266.3,2013/03/30,08:08:36
1088,33.817390,-84.398927,265.2,2013/03/30,08:08:38
1089,33.817364,-84.399079,264.1,2013/03/30,08:08:40
1090,33.817378,-84.399197,263.0,2013/03/30,08:08:41
1091,33.817391,-84.399295,261.9,2013/03/30,08:08:42
1092,33.817396,-84.399428,260.8,2013/03/30,08:08:43
1093,33.817400,-84.399537,260.2,2013/03/30,08:08:44
1094,33.817393,-84.399674,259.5,2013/03/30,08:08:45
1095,33.817381,-84.399778,258.5,2013/03/30,08:08:46
1096,33.817395,-84.399879,257.4,2013/03/30,08:08:47
1097,33.817403,-84.399988,256.3,2013/03/30,08:08:48
1098,33.817413,-84.400099,255.2,2013/03/30,08:08:49
1099,33.817409,-84.400276,254.7,2013/03/30,08:08:51
1100,33.817406,-84.400467,253.9,2013/03/30,08:08:52
1101,33.817398,-84.400565,253.1,2013/03/30,08:08:53
1102,33.817403,-84.400721,252.3,2013/03/30,08:08:54
1103,33.817414,-84.400831,251.5,2013/03/30,08:08:55
1104,33.817425,-84.401059,250.6,2013/03/30,08:08:57
1105,33.817455,-84.401267,249.8,2013/03/30,08:08:59
1106,33.817484,-84.401380,249.5,2013/03/30,08:09:00
1107,33.817519,-84.401475,249.1,2013/03/30,08:09:01
1108,33.817544,-84.401591,248.5,2013/03/30,08:09:03
1109,33.817613,-84.401765,248.2,2013/03/30,08:09:04
1110,33.817704,-84.401904,247.8,2013/03/30,08:09:05
1111,33.817822,-84.401987,247.8,2013/03/30,08:09:08
1112,33.817882,-84.402055,247.8,2013/03/30,08:09:09
1113,33.817947,-84.402124,247.8,2013/03/30,08:09:10
1114,33.818073,-84.402241,247.8,2013/03/30,08:09:12
1115,33.818189,-84.402350,247.8,2013/03/30,08:09:14
1116,33.818310,-84.402433,247.7,2013/03/30,08:09:16
1117,33.818394,-84.402490,247.6,2013/03/30,08:09:17
1118,33.818536,-84.402515,247.5,2013/03/30,08:09:18
1119,33.818650,-84.402596,247.6,2013/03/30,08:09:21
1120,33.818769,-84.402668,247.2,2013/03/30,08:09:23
1121,33.818848,-84.402719,246.7,2013/03/30,08:09:24
1122,33.819005,-84.402771,246.3,2013/03/30,08:09:26
1123,33.819084,-84.402827,245.8,2013/03/30,08:09:27
1124,33.819150,-84.402889,246.2,2013/03/30,08:09:28
1125,33.819271,-84.402998,246.5,2013/03/30,08:09:30
1126,33.819386,-84.403100,246.9,2013/03/30,08:09:32
1127,33.819499,-84.403188,246.8,2013/03/30,08:09:34
1128,33.819592,-84.403300,246.7,2013/03/30,08:09:35
1129,33.819702,-84.403422,246.6,2013/03/30,08:09:37
1130,33.819783,-84.403526,246.5,2013/03/30,08:09:39
1131,33.819887,-84.403618,246.8,2013/03/30,08:09:41
1132,33.819940,-84.403738,247.1,2013/03/30,08:09:43
1133,33.819997,-84.403819,247.4,2013/03/30,08:09:44
1134,33.820099,-84.403924,247.6,2013/03/30,08:09:47
1135,33.820160,-84.404030,247.1,2013/03/30,08:09:49
1136,33.820223,-84.404095,246.3,2013/03/30,08:09:52
1137,33.820258,-84.404197,245.5,2013/03/30,08:09:53
1138,33.820309,-84.404316,245.2,2013/03/30,08:09:55
1139,33.820357,-84.404411,244.9,2013/03/30,08:09:57
1140,33.820378,-84.404533,244.6,2013/03/30,08:09:59
1141,33.820385,-84.404671,245.5,2013/03/30,08:10:01
1142,33.820392,-84.404813,246.3,2013/03/30,08:10:03
1143,33.820404,-84.404943,247.0,2013/03/30,08:10:05
1144,33.820414,-84.405061,247.7,2013/03/30,08:10:07
1145,33.820439,-84.405217,248.5,2013/03/30,08:10:09
1146,33.820448,-84.405357,249.2,2013/03/30,08:10:11
1147,33.820452,-84.405502,249.5,2013/03/30,08:10:13
1148,33.820485,-84.405655,249.9,2013/03/30,08:10:15
1149,33.820475,-84.405798,250.3,2013/03/30,08:10:16
1150,33.820468,-84.405916,250.6,2013/03/30,08:10:19
1151,33.820508,-84.406043,251.0,2013/03/30,08:10:20
1152,33.820502,-84.406184,250.2,2013/03/30,08:10:22
1153,33.820501,-84.406325,249.5,2013/03/30,08:10:24
1154,33.820537,-84.406413,248.9,2013/03/30,08:10:25
1155,33.820528,-84.406525,248.3,2013/03/30,08:10:27
1156,33.820498,-84.406649,247.6,2013/03/30,08:10:30
1157,33.820537,-84.406757,247.0,2013/03/30,08:10:32
1158,33.820551,-84.406873,247.0,2013/03/30,08:10:34
1159,33.820601,-84.407041,247.0,2013/03/30,08:10:36
1160,33.820636,-84.407155,247.0,2013/03/30,08:10:39
1161,33.820724,-84.407192,247.0,2013/03/30,08:10:42
1162,33.820803,-84.407150,247.0,2013/03/30,08:10:46
1163,33.820900,-84.407089,247.0,2013/03/30,08:10:51
1164,33.820890,-84.407194,247.0,2013/03/30,08:10:54
1165,33.820838,-84.407278,247.0,2013/03/30,08:10:56
1166,33.820759,-84.407376,247.0,2013/03/30,08:10:57
1167,33.820701,-84.407467,247.0,2013/03/30,08:10:59
1168,33.820647,-84.407557,247.0,2013/03/30,08:11:01
1169,33.820551,-84.407591,247.0,2013/03/30,08:11:03
1170,33.820448,-84.407616,247.0,2013/03/30,08:11:05
1171,33.820340,-84.407592,247.0,2013/03/30,08:11:07
1172,33.820241,-84.407601,247.0,2013/03/30,08:11:09
1173,33.820155,-84.407601,247.3,2013/03/30,08:11:12
1174,33.820035,-84.407576,247.5,2013/03/30,08:11:14
1175,33.819913,-84.407570,247.8,2013/03/30,08:11:16
1176,33.819798,-84.407546,248.1,2013/03/30,08:11:18
1177,33.819692,-84.407574,248.4,2013/03/30,08:11:20
1178,33.819597,-84.407599,248.6,2013/03/30,08:11:22
1179,33.819500,-84.407588,249.2,2013/03/30,08:11:24
1180,33.819405,-84.407579,249.7,2013/03/30,08:11:26
1181,33.819314,-84.407608,250.3,2013/03/30,08:11:29
1182,33.819254,-84.407688,250.8,2013/03/30,08:11:32
1183,33.819232,-84.407789,251.4,2013/03/30,08:11:34
1184,33.819227,-84.407889,251.6,2013/03/30,08:11:36
1185,33.819213,-84.407994,251.9,2013/03/30,08:11:39
1186,33.819171,-84.408110,251.9,2013/03/30,08:11:41
1187,33.819128,-84.408205,252.4,2013/03/30,08:11:43
1188,33.819065,-84.408369,252.8,2013/03/30,08:11:45
1189,33.818977,-84.408494,253.3,2013/03/30,08:11:47
1190,33.818898,-84.408627,253.5,2013/03/30,08:11:49
1191,33.818843,-84.408701,253.6,2013/03/30,08:11:50
1192,33.818756,-84.408808,253.8,2013/03/30,08:11:52
1193,33.818711,-84.408927,253.9,2013/03/30,08:11:54
1194,33.818632,-84.409002,254.0,2013/03/30,08:11:55
1195,33.818565,-84.409132,254.1,2013/03/30,08:11:58
1196,33.818497,-84.409236,254.2,2013/03/30,08:12:00
1197,33.818419,-84.409358,254.5,2013/03/30,08:12:02
1198,33.818330,-84.409472,254.5,2013/03/30,08:12:04
1199,33.818291,-84.409596,254.5,2013/03/30,08:12:06
1200,33.818214,-84.409730,254.5,2013/03/30,08:12:08
1201,33.818132,-84.409818,254.7,2013/03/30,08:12:10
1202,33.818058,-84.409908,254.9,2013/03/30,08:12:12
1203,33.817968,-84.409989,255.1,2013/03/30,08:12:15
1204,33.817915,-84.410126,255.4,2013/03/30,08:12:18
1205,33.817906,-84.410278,255.6,2013/03/30,08:12:20
1206,33.817904,-84.410377,255.3,2013/03/30,08:12:21
1207,33.817900,-84.410478,254.9,2013/03/30,08:12:23
1208,33.817901,-84.410620,254.5,2013/03/30,08:12:25
1209,33.817942,-84.410746,254.4,2013/03/30,08:12:26
1210,33.817975,-84.410875,254.2,2013/03/30,08:12:28
1211,33.818059,-84.410952,254.0,2013/03/30,08:12:29
1212,33.818154,-84.411121,253.6,2013/03/30,08:12:31
1213,33.818247,-84.411247,253.3,2013/03/30,08:12:33
1214,33.818254,-84.411370,252.9,2013/03/30,08:12:37
1215,33.818244,-84.411488,253.1,2013/03/30,08:12:41
1216,33.818272,-84.411597,253.3,2013/03/30,08:12:43
1217,33.818276,-84.411705,254.1,2013/03/30,08:12:46
1218,33.818286,-84.411825,254.9,2013/03/30,08:12:50
1219,33.818321,-84.411964,255.7,2013/03/30,08:12:53
1220,33.818303,-84.412072,256.3,2013/03/30,08:12:56
1221,33.818305,-84.412189,256.8,2013/03/30,08:13:00
1222,33.818337,-84.412316,257.4,2013/03/30,08:13:03
1223,33.818320,-84.412433,258.1,2013/03/30,08:13:06
1224,33.818330,-84.412552,258.8,2013/03/30,08:13:09
1225,33.818340,-84.412651,259.5,2013/03/30,08:13:11
1226,33.818340,-84.412771,259.7,2013/03/30,08:13:14
1227,33.818353,-84.412891,259.9,2013/03/30,08:13:17
1228,33.818366,-84.413031,260.1,2013/03/30,08:13:21
1229,33.818353,-84.413151,260.6,2013/03/30,08:13:24
1230,33.818377,-84.413338,261.2,2013/03/30,08:13:28
1231,33.818361,-84.413441,261.7,2013/03/30,08:13:31
1232,33.818347,-84.413549,262.3,2013/03/30,08:13:35
1233,33.818344,-84.413663,262.8,2013/03/30,08:13:39
1234,33.818365,-84.413764,263.2,2013/03/30,08:13:41
1235,33.818387,-84.413859,263.5,2013/03/30,08:13:45
1236,33.818382,-84.414005,263.9,2013/03/30,08:13:49
1237,33.818402,-84.414125,264.5,2013/03/30,08:13:56
1238,33.818386,-84.414226,265.0,2013/03/30,08:14:02
1239,33.818387,-84.414336,265.5,2013/03/30,08:14:08
1240,33.818401,-84.414433,265.7,2013/03/30,08:14:13
1241,33.818407,-84.414535,265.9,2013/03/30,08:14:20
1242,33.818427,-84.414647,266.1,2013/03/30,08:14:27
1243,33.818451,-84.414747,266.3,2013/03/30,08:14:31
1244,33.818479,-84.414859,266.7,2013/03/30,08:14:37
1245,33.818459,-84.414987,267.2,2013/03/30,08:14:43
1246,33.818457,-84.415086,267.6,2013/03/30,08:14:47
1247,33.818469,-84.415187,268.1,2013/03/30,08:14:53
1248,33.818431,-84.415276,268.4,2013/03/30,08:15:00
1249,33.818422,-84.415375,268.6,2013/03/30,08:15:07
1250,33.818445,-84.415473,268.9,2013/03/30,08:15:14
1251,33.818409,-84.415573,269.2,2013/03/30,08:15:19
1252,33.818405,-84.415676,269.5,2013/03/30,08:15:23
1253,33.818416,-84.415794,269.9,2013/03/30,08:15:27
1254,33.818445,-84.415888,270.3,2013/03/30,08:15:32
1255,33.818482,-84.415988,270.4,2013/03/30,08:15:37
1256,33.818500,-84.416116,270.5,2013/03/30,08:15:42
1257,33.818500,-84.416244,270.5,2013/03/30,08:15:46
1258,33.818476,-84.416376,270.6,2013/03/30,08:15:49
1259,33.818429,-84.416467,270.6,2013/03/30,08:15:55
1260,33.818351,-84.416495,270.6,2013/03/30,08:15:58
1261,33.818263,-84.416458,270.9,2013/03/30,08:16:02
1262,33.818224,-84.416344,271.2,2013/03/30,08:16:07
1263,33.818174,-84.416262,271.4,2013/03/30,08:16:11
1264,33.818141,-84.416164,271.5,2013/03/30,08:16:16
1265,33.818048,-84.416073,271.7,2013/03/30,08:16:19
1266,33.817965,-84.415967,271.9,2013/03/30,08:16:22
1267,33.817909,-84.415882,272.1,2013/03/30,08:16:26
1268,33.817815,-84.415817,272.3,2013/03/30,08:16:28
1269,33.817712,-84.415776,272.3,2013/03/30,08:16:32
1270,33.817528,-84.415779,272.4,2013/03/30,08:16:35
1271,33.817402,-84.415758,272.5,2013/03/30,08:16:38
1272,33.817287,-84.415754,272.3,2013/03/30,08:16:41
1273,33.817172,-84.415759,272.1,2013/03/30,08:16:43
1274,33.817066,-84.415747,271.9,2013/03/30,08:16:46
1275,33.816966,-84.415754,271.7,2013/03/30,08:16:49
1276,33.816874,-84.415701,271.5,2013/03/30,08:16:52
1277,33.816778,-84.415624,271.4,2013/03/30,08:16:58
1278,33.816660,-84.415603,271.9,2013/03/30,08:17:00
1279,33.816569,-84.415590,272.5,2013/03/30,08:17:03
1280,33.816485,-84.415575,273.2,2013/03/30,08:17:06
1281,33.816377,-84.415582,273.9,2013/03/30,08:17:09
1282,33.816279,-84.415575,274.6,2013/03/30,08:17:11
1283,33.816183,-84.415576,275.4,2013/03/30,08:17:14
1284,33.816091,-84.415562,276.1,2013/03/30,08:17:16
1285,33.816010,-84.415538,276.8,2013/03/30,08:17:18
1286,33.815910,-84.415526,277.5,2013/03/30,08:17:19
1287,33.815827,-84.415525,278.2,2013/03/30,08:17:21
1288,33.815715,-84.415509,278.8,2013/03/30,08:17:24
1289,33.815621,-84.415513,278.7,2013/03/30,08:17:26
1290,33.815547,-84.415435,278.6,2013/03/30,08:17:30
1291,33.815480,-84.415364,278.5,2013/03/30,08:17:31
1292,33.815311,-84.415387,278.5,2013/03/30,08:17:33
1293,33.815222,-84.415365,278.4,2013/03/30,08:17:36
1294,33.815112,-84.415350,278.0,2013/03/30,08:17:39
1295,33.815023,-84.415340,277.6,2013/03/30,08:17:41
1296,33.814915,-84.415324,277.3,2013/03/30,08:17:43
1297,33.814819,-84.415287,276.9,2013/03/30,08:17:45
1298,33.814706,-84.415261,276.6,2013/03/30,08:17:47
1299,33.814593,-84.415226,276.4,2013/03/30,08:17:48
1300,33.814480,-84.415185,276.1,2013/03/30,08:17:49
1301,33.814317,-84.415171,275.8,2013/03/30,08:17:51
1302,33.814203,-84.415137,275.5,2013/03/30,08:17:53
1303,33.814106,-84.415092,275.3,2013/03/30,08:17:55
1304,33.814004,-84.415036,275.0,2013/03/30,08:17:57
1305,33.813908,-84.414994,275.0,2013/03/30,08:17:59
1306,33.813771,-84.414943,275.0,2013/03/30,08:18:02
1307,33.813681,-84.414901,275.0,2013/03/30,08:18:04
1308,33.813611,-84.414837,275.0,2013/03/30,08:18:06
1309,33.813517,-84.414828,275.2,2013/03/30,08:18:08
1310,33.813406,-84.414768,275.5,2013/03/30,08:18:10
1311,33.813298,-84.414696,275.9,2013/03/30,08:18:12
1312,33.813215,-84.414627,276.3,2013/03/30,08:18:14
1313,33.813135,-84.414594,276.6,2013/03/30,08:18:17
1314,33.813067,-84.414502,277.0,2013/03/30,08:18:20
1315,33.812924,-84.414433,277.4,2013/03/30,08:18:23
1316,33.812838,-84.414388,277.7,2013/03/30,08:18:26
1317,33.812760,-84.414352,278.1,2013/03/30,08:18:28
1318,33.812681,-84.414323,278.5,2013/03/30,08:18:30
1319,33.812592,-84.414240,278.8,2013/03/30,08:18:33
1320,33.812518,-84.414199,279.3,2013/03/30,08:18:35
1321,33.812406,-84.414154,279.5,2013/03/30,08:18:38
1322,33.812336,-84.414096,279.8,2013/03/30,08:18:40
1323,33.812281,-84.414008,280.2,2013/03/30,08:18:46
1324,33.812157,-84.413912,280.5,2013/03/30,08:18:49
1325,33.812076,-84.413853,280.9,2013/03/30,08:18:50
1326,33.811952,-84.413828,281.3,2013/03/30,08:18:54
1327,33.811878,-84.413749,281.6,2013/03/30,08:18:56
1328,33.811745,-84.413697,282.0,2013/03/30,08:18:58
1329,33.811677,-84.413641,282.4,2013/03/30,08:19:00
1330,33.811616,-84.413576,282.7,2013/03/30,08:19:04
1331,33.811543,-84.413518,282.9,2013/03/30,08:19:08
1332,33.811491,-84.413433,283.1,2013/03/30,08:19:12
1333,33.811434,-84.413298,283.3,2013/03/30,08:19:19
1334,33.811370,-84.413229,283.3,2013/03/30,08:19:21
1335,33.811329,-84.413129,283.3,2013/03/30,08:19:25
1336,33.811241,-84.413083,283.3,2013/03/30,08:19:31
1337,33.811167,-84.413028,283.3,2013/03/30,08:19:34
1338,33.811138,-84.412923,283.3,2013/03/30,08:19:40
1339,33.811032,-84.412887,283.3,2013/03/30,08:19:43
1340,33.810945,-84.412838,283.4,2013/03/30,08:19:45
1341,33.810847,-84.412776,283.5,2013/03/30,08:19:48
1342,33.810757,-84.412761,283.5,2013/03/30,08:19:50
1343,33.810639,-84.412749,283.5,2013/03/30,08:19:53
1344,33.810536,-84.412759,283.5,2013/03/30,08:19:56
1345,33.810427,-84.412753,283.5,2013/03/30,08:19:59
1346,33.810335,-84.412761,283.6,2013/03/30,08:20:01
1347,33.810229,-84.412771,283.7,2013/03/30,08:20:03
1348,33.810142,-84.412797,283.8,2013/03/30,08:20:05
1349,33.810062,-84.412820,283.8,2013/03/30,08:20:07
1350,33.809971,-84.412846,283.8,2013/03/30,08:20:09
1351,33.809870,-84.412868,283.7,2013/03/30,08:20:12
1352,33.809767,-84.412844,283.6,2013/03/30,08:20:15
1353,33.809664,-84.412855,283.5,2013/03/30,08:20:20
1354,33.809548,-84.412804,283.5,2013/03/30,08:21:05
1355,33.809469,-84.412739,283.5,2013/03/30,08:21:07
1356,33.809413,-84.412643,283.6,2013/03/30,08:21:09
1357,33.809416,-84.412493,283.7,2013/03/30,08:21:11
1358,33.809411,-84.412393,283.8,2013/03/30,08:21:13
1359,33.809411,-84.412186,283.9,2013/03/30,08:21:15
1360,33.809417,-84.412010,283.9,2013/03/30,08:21:17
1361,33.809444,-84.411868,283.9,2013/03/30,08:21:19
1362,33.809472,-84.411654,283.9,2013/03/30,08:21:21
1363,33.809484,-84.411473,283.9,2013/03/30,08:21:23
1364,33.809503,-84.411318,283.9,2013/03/30,08:21:25
1365,33.809521,-84.411139,283.9,2013/03/30,08:21:27
1366,33.809501,-84.411034,283.7,2013/03/30,08:21:28
1367,33.809519,-84.410872,283.8,2013/03/30,08:21:30
1368,33.809506,-84.410713,283.9,2013/03/30,08:21:32
1369,33.809506,-84.410614,284.0,2013/03/30,08:21:34
1370,33.809532,-84.410491,284.1,2013/03/30,08:21:35
1371,33.809517,-84.410340,284.4,2013/03/30,08:21:38
1372,33.809508,-84.410215,284.6,2013/03/30,08:21:40
1373,33.809502,-84.410071,284.6,2013/03/30,08:21:42
1374,33.809520,-84.409922,284.6,2013/03/30,08:21:43
1375,33.809493,-84.409778,284.9,2013/03/30,08:21:45
1376,33.809471,-84.409665,285.2,2013/03/30,08:21:47
1377,33.809496,-84.409552,285.5,2013/03/30,08:21:49
1378,33.809558,-84.409431,285.5,2013/03/30,08:21:52
1379,33.809591,-84.409338,285.5,2013/03/30,08:21:54
1380,33.809633,-84.409218,284.9,2013/03/30,08:21:56
1381,33.809704,-84.409089,284.4,2013/03/30,08:21:58
1382,33.809770,-84.408948,283.8,2013/03/30,08:22:00
1383,33.809839,-84.408872,283.3,2013/03/30,08:22:01
