No,Latitude,Longitude,Altitude,Heartrate,Cadence,Date,Time,Seg
30933,33.908377,-84.272199,333.7,149,75,2011/08/13,09:20:55,1
30934,33.908575,-84.271996,334.7,155,66,2011/08/13,09:21:02,1
30935,33.908853,-84.271719,335.6,157,72,2011/08/13,09:21:12,1
30936,33.909145,-84.271449,335.2,155,87,2011/08/13,09:21:21,1
30937,33.909545,-84.27108,334.7,152,78,2011/08/13,09:21:31,1
30938,33.909822,-84.270744,334.2,147,79,2011/08/13,09:21:38,1
30939,33.910118,-84.270243,334.2,143,79,2011/08/13,09:21:47,1
30940,33.910279,-84.269828,335.2,144,74,2011/08/13,09:21:54,1
30941,33.910431,-84.269342,334.7,150,59,2011/08/13,09:22:03,1
30942,33.910585,-84.268862,334.2,151,65,2011/08/13,09:22:13,1
30943,33.910802,-84.268198,334.2,151,68,2011/08/13,09:22:27,1
30944,33.910998,-84.267594,334.2,150,74,2011/08/13,09:22:39,1
30945,33.911218,-84.266935,334.2,150,79,2011/08/13,09:22:51,1
30946,33.911446,-84.266256,334.7,148,83,2011/08/13,09:23:03,1
30947,33.911627,-84.265857,334.7,145,87,2011/08/13,09:23:10,1
30948,33.911893,-84.265466,335.2,142,75,2011/08/13,09:23:18,1
30949,33.912173,-84.265211,335.6,139,66,2011/08/13,09:23:26,1
30950,33.912208,-84.265185,335.6,139,,2011/08/13,09:23:27,1
30951,33.912295,-84.264985,335.2,137,53,2011/08/13,09:23:32,1
30952,33.912218,-84.264836,333.7,136,61,2011/08/13,09:23:35,1
30953,33.912175,-84.264794,333.2,136,,2011/08/13,09:23:36,1
30954,33.912008,-84.264651,330.4,134,,2011/08/13,09:23:41,1
30955,33.911961,-84.264613,329.9,132,55,2011/08/13,09:23:43,1
30956,33.911856,-84.264509,328.9,127,,2011/08/13,09:23:49,1
30957,33.911804,-84.264447,328.4,129,53,2011/08/13,09:24:12,1
30958,33.911693,-84.264322,327,131,85,2011/08/13,09:24:16,1
30959,33.911454,-84.263952,325.5,134,95,2011/08/13,09:24:24,1
30960,33.9113,-84.263584,325.5,139,87,2011/08/13,09:24:31,1
30961,33.911215,-84.263327,326,144,82,2011/08/13,09:24:36,1
30962,33.911118,-84.262914,327.9,145,88,2011/08/13,09:24:44,1
30963,33.910992,-84.262442,328.9,143,74,2011/08/13,09:24:52,1
30964,33.910915,-84.262013,330.4,141,71,2011/08/13,09:24:58,1
30965,33.910862,-84.26166,333.2,139,71,2011/08/13,09:25:02,1
30966,33.910852,-84.26158,333.2,139,76,2011/08/13,09:25:03,1
30967,33.910757,-84.261178,334.2,138,74,2011/08/13,09:25:07,1
30968,33.910535,-84.26057,330.8,132,78,2011/08/13,09:25:13,1
30969,33.910446,-84.260003,322.2,129,71,2011/08/13,09:25:19,1
30970,33.910305,-84.259413,316.4,126,78,2011/08/13,09:25:26,1
30971,33.910208,-84.258864,308.7,123,68,2011/08/13,09:25:33,1
30972,33.910108,-84.258368,303.4,124,71,2011/08/13,09:25:39,1
30973,33.90996,-84.257765,300.1,127,73,2011/08/13,09:25:46,1
30974,33.90982,-84.257251,298.6,127,73,2011/08/13,09:25:52,1
30975,33.909694,-84.256928,296.7,128,75,2011/08/13,09:25:56,1
30976,33.909386,-84.256444,299.6,129,84,2011/08/13,09:26:02,1
30977,33.90889,-84.255952,301,132,,2011/08/13,09:26:09,1
30978,33.908402,-84.255597,302.5,130,,2011/08/13,09:26:15,1
30979,33.907863,-84.255227,303.9,129,,2011/08/13,09:26:21,1
30980,33.907391,-84.254911,303.9,128,55,2011/08/13,09:26:27,1
30981,33.907049,-84.254736,303.4,125,20,2011/08/13,09:26:32,1
30982,33.906871,-84.254655,303,123,,2011/08/13,09:26:36,1
30983,33.90685,-84.254647,302.5,123,12,2011/08/13,09:26:37,1
30984,33.9068,-84.254634,301.5,115,16,2011/08/13,09:26:41,1
30985,33.906787,-84.254633,300.5,115,36,2011/08/13,09:26:42,1
30986,33.906668,-84.254618,300.5,118,72,2011/08/13,09:26:46,1
30987,33.906458,-84.254568,302,124,75,2011/08/13,09:26:51,1
30988,33.906225,-84.254514,303,125,76,2011/08/13,09:26:56,1
30989,33.90607,-84.25448,304.9,125,79,2011/08/13,09:26:59,1
30990,33.905772,-84.254466,305.4,127,81,2011/08/13,09:27:04,1
30991,33.905239,-84.254478,303.9,129,79,2011/08/13,09:27:13,1
30992,33.904816,-84.254419,302.5,129,,2011/08/13,09:27:20,1
30993,33.904409,-84.254277,301,126,,2011/08/13,09:27:26,1
30994,33.903812,-84.253942,299.1,122,73,2011/08/13,09:27:35,1
30995,33.903259,-84.253578,297.7,121,65,2011/08/13,09:27:43,1
30996,33.902808,-84.253282,296.2,120,63,2011/08/13,09:27:50,1
30997,33.90244,-84.253022,296.7,120,73,2011/08/13,09:27:57,1
30998,33.90221,-84.252826,297.2,125,70,2011/08/13,09:28:02,1
30999,33.902127,-84.252744,297.2,127,68,2011/08/13,09:28:04,1
31000,33.901963,-84.25253,298.6,134,65,2011/08/13,09:28:09,1
31001,33.901887,-84.252403,299.1,140,66,2011/08/13,09:28:12,1
31002,33.901809,-84.252246,299.1,141,53,2011/08/13,09:28:16,1
31003,33.901647,-84.251897,298.6,142,66,2011/08/13,09:28:25,1
31004,33.901511,-84.251623,298.1,142,70,2011/08/13,09:28:31,1
31005,33.90124,-84.251321,298.6,141,,2011/08/13,09:28:39,1
31006,33.901083,-84.251207,299.1,140,,2011/08/13,09:28:44,1
31007,33.900987,-84.251099,313,121,,2011/08/13,09:29:22,1
31008,33.900918,-84.251021,312.1,123,60,2011/08/13,09:29:25,1
31009,33.900923,-84.250895,310.2,130,,2011/08/13,09:29:28,1
31010,33.901036,-84.250765,308.7,129,59,2011/08/13,09:29:32,1
31011,33.90134,-84.250447,307.3,125,53,2011/08/13,09:29:40,1
31012,33.90161,-84.250139,305.4,124,,2011/08/13,09:29:45,1
31013,33.902017,-84.249656,300.5,122,75,2011/08/13,09:29:51,1
31014,33.902563,-84.249019,296.2,122,75,2011/08/13,09:29:58,1
31015,33.903022,-84.248463,291.9,117,83,2011/08/13,09:30:04,1
31016,33.903516,-84.247879,291.4,117,81,2011/08/13,09:30:11,1
31017,33.903865,-84.247457,291.9,117,67,2011/08/13,09:30:17,1
31018,33.90415,-84.247113,292.4,119,89,2011/08/13,09:30:23,1
31019,33.904331,-84.246903,293.8,124,86,2011/08/13,09:30:28,1
31020,33.904457,-84.246765,294.8,130,74,2011/08/13,09:30:32,1
31021,33.904534,-84.246672,296.7,135,70,2011/08/13,09:30:35,1
31022,33.904589,-84.246559,297.7,141,67,2011/08/13,09:30:38,1
31023,33.9046,-84.24637,299.6,144,23,2011/08/13,09:30:43,1
31024,33.904508,-84.246214,298.1,145,69,2011/08/13,09:30:48,1
31025,33.904168,-84.245895,291.9,149,72,2011/08/13,09:30:59,1
31026,33.903842,-84.245596,287.6,151,78,2011/08/13,09:31:09,1
31027,33.903417,-84.245227,284.7,148,84,2011/08/13,09:31:21,1
31028,33.903031,-84.244976,284.7,143,76,2011/08/13,09:31:30,1
31029,33.902655,-84.244785,285.2,138,86,2011/08/13,09:31:37,1
31030,33.902173,-84.244601,287.6,136,51,2011/08/13,09:31:46,1
31031,33.90199,-84.244544,288.1,134,,2011/08/13,09:31:51,1
31032,33.901923,-84.244522,289.5,129,,2011/08/13,09:31:56,1
31033,33.901896,-84.244507,291.9,120,,2011/08/13,09:32:24,1
31034,33.901779,-84.244462,292.9,123,70,2011/08/13,09:32:28,1
31035,33.901667,-84.244421,293.8,128,74,2011/08/13,09:32:31,1
31036,33.901629,-84.244405,293.8,128,75,2011/08/13,09:32:32,1
31037,33.901282,-84.244268,295.3,130,77,2011/08/13,09:32:41,1
31038,33.90083,-84.244092,296.2,128,,2011/08/13,09:32:52,1
31039,33.900702,-84.244039,295.7,125,,2011/08/13,09:32:57,1
31040,33.900639,-84.243999,296.7,120,,2011/08/13,09:33:29,1
31041,33.900487,-84.243943,294.8,122,56,2011/08/13,09:33:33,1
31042,33.900151,-84.24382,290.9,119,,2011/08/13,09:33:39,1
31043,33.899939,-84.24374,290,113,,2011/08/13,09:33:42,1
31044,33.899862,-84.243709,290,113,,2011/08/13,09:33:43,1
31045,33.899131,-84.243424,288.1,110,81,2011/08/13,09:33:52,1
31046,33.898576,-84.243212,286.1,116,81,2011/08/13,09:33:59,1
31047,33.89787,-84.242936,283.7,121,77,2011/08/13,09:34:08,1
31048,33.897575,-84.242818,282.8,127,74,2011/08/13,09:34:12,1
31049,33.897433,-84.242764,282.8,133,71,2011/08/13,09:34:14,1
31050,33.897364,-84.242738,282.8,132,70,2011/08/13,09:34:15,1
31051,33.897167,-84.242656,283.2,137,66,2011/08/13,09:34:18,1
31052,33.896932,-84.242539,284.2,142,76,2011/08/13,09:34:22,1
31053,33.896777,-84.242442,284.2,147,73,2011/08/13,09:34:25,1
31054,33.896421,-84.242148,285.2,151,71,2011/08/13,09:34:33,1
31055,33.896239,-84.241952,285.6,156,76,2011/08/13,09:34:38,1
31056,33.895961,-84.241565,287.1,159,74,2011/08/13,09:34:47,1
31057,33.895748,-84.241155,288.5,161,67,2011/08/13,09:34:56,1
31058,33.895596,-84.240712,288.1,163,67,2011/08/13,09:35:06,1
31059,33.895474,-84.240305,292.4,159,80,2011/08/13,09:35:14,1
31060,33.895368,-84.23993,293.3,160,74,2011/08/13,09:35:22,1
31061,33.895229,-84.239462,295.3,163,66,2011/08/13,09:35:33,1
31062,33.895151,-84.239126,294.3,161,61,2011/08/13,09:35:42,1
31063,33.895105,-84.238843,294.3,160,70,2011/08/13,09:35:49,1
31064,33.895046,-84.238492,297.7,160,69,2011/08/13,09:35:57,1
31065,33.894996,-84.238033,297.2,160,72,2011/08/13,09:36:07,1
31066,33.894939,-84.237578,300.1,161,69,2011/08/13,09:36:17,1
31067,33.894864,-84.237125,300.5,159,73,2011/08/13,09:36:27,1
31068,33.894798,-84.236852,299.1,154,74,2011/08/13,09:36:33,1
31069,33.894627,-84.236425,298.6,151,77,2011/08/13,09:36:42,1
31070,33.894394,-84.236017,299.1,146,80,2011/08/13,09:36:50,1
31071,33.894111,-84.235608,297.2,143,77,2011/08/13,09:36:57,1
31072,33.893758,-84.2351,296.2,138,89,2011/08/13,09:37:04,1
31073,33.893442,-84.234594,293.8,136,93,2011/08/13,09:37:11,1
31074,33.893242,-84.234141,295.7,136,86,2011/08/13,09:37:17,1
31075,33.893073,-84.233546,297.7,141,81,2011/08/13,09:37:25,1
31076,33.892994,-84.2332,296.7,146,74,2011/08/13,09:37:30,1
31077,33.892884,-84.232724,292.9,151,84,2011/08/13,09:37:38,1
31078,33.892798,-84.232357,290.9,152,76,2011/08/13,09:37:45,1
31079,33.89269,-84.23189,292.9,155,71,2011/08/13,09:37:55,1
31080,33.8926,-84.231521,297.7,158,80,2011/08/13,09:38:04,1
31081,33.892544,-84.23122,303.9,160,77,2011/08/13,09:38:13,1
31082,33.892504,-84.231049,306.3,161,75,2011/08/13,09:38:18,1
31083,33.89245,-84.23076,312.6,162,77,2011/08/13,09:38:27,1
31084,33.892413,-84.230558,314,163,80,2011/08/13,09:38:33,1
31085,33.892313,-84.230234,319.3,164,75,2011/08/13,09:38:42,1
31086,33.892234,-84.229967,320.3,163,73,2011/08/13,09:38:50,1
31087,33.89215,-84.229705,321.7,162,75,2011/08/13,09:38:57,1
31088,33.892059,-84.229421,323.6,159,72,2011/08/13,09:39:05,1
31089,33.891985,-84.229227,321.2,155,50,2011/08/13,09:39:12,1
31090,33.891882,-84.228994,315.4,150,62,2011/08/13,09:39:20,1
31091,33.891687,-84.228678,313.5,146,68,2011/08/13,09:39:29,1
31092,33.891442,-84.228369,313,141,67,2011/08/13,09:39:37,1
31093,33.891149,-84.228098,314.5,138,15,2011/08/13,09:39:44,1
31094,33.890824,-84.227882,310.2,134,79,2011/08/13,09:39:51,1
31095,33.890449,-84.227708,310.2,136,80,2011/08/13,09:39:58,1
31096,33.890135,-84.227553,307.8,136,80,2011/08/13,09:40:04,1
31097,33.889699,-84.227319,308.2,136,80,2011/08/13,09:40:12,1
31098,33.889378,-84.227145,296.2,136,78,2011/08/13,09:40:19,1
31099,33.889009,-84.226938,299.1,132,66,2011/08/13,09:40:26,1
31100,33.888508,-84.226597,305.4,129,76,2011/08/13,09:40:36,1
31101,33.888047,-84.226207,311.1,130,77,2011/08/13,09:40:45,1
31102,33.887836,-84.225982,308.2,131,78,2011/08/13,09:40:50,1
31103,33.887731,-84.225826,308.2,132,78,2011/08/13,09:40:54,1
31104,33.887437,-84.225514,319.8,137,74,2011/08/13,09:41:01,1
31105,33.887302,-84.225382,319.3,137,70,2011/08/13,09:41:04,1
31106,33.887002,-84.225087,314,140,80,2011/08/13,09:41:11,1
31107,33.886736,-84.22481,309.7,142,76,2011/08/13,09:41:18,1
31108,33.886438,-84.224513,306.8,144,71,2011/08/13,09:41:26,1
31109,33.886162,-84.224226,308.7,146,67,2011/08/13,09:41:34,1
31110,33.885882,-84.223882,308.7,150,67,2011/08/13,09:41:43,1
31111,33.885674,-84.223585,309.2,155,69,2011/08/13,09:41:51,1
31112,33.885536,-84.223374,312.6,159,80,2011/08/13,09:41:58,1
31113,33.885358,-84.223097,319.8,159,70,2011/08/13,09:42:08,1
31114,33.88515,-84.222711,327.9,161,68,2011/08/13,09:42:22,1
31115,33.88501,-84.222394,333.7,163,71,2011/08/13,09:42:33,1
31116,33.884897,-84.222114,335.6,162,68,2011/08/13,09:42:43,1
31117,33.884774,-84.221775,333.7,160,67,2011/08/13,09:42:55,1
31118,33.884642,-84.221441,332.8,154,71,2011/08/13,09:43:07,1
31119,33.88451,-84.221162,332.3,151,73,2011/08/13,09:43:17,1
31120,33.884396,-84.220968,329.4,146,53,2011/08/13,09:43:24,1
31121,33.884253,-84.220773,327,140,,2011/08/13,09:43:31,1
31122,33.884156,-84.220659,326,136,35,2011/08/13,09:43:37,1
31123,33.884095,-84.220596,322.2,134,43,2011/08/13,09:43:54,1
31124,33.883947,-84.220445,321.7,133,70,2011/08/13,09:44:00,1
31125,33.883637,-84.220205,318.8,131,80,2011/08/13,09:44:09,1
31126,33.88352,-84.220104,317.9,132,86,2011/08/13,09:44:12,1
31127,33.883151,-84.219902,317.9,134,87,2011/08/13,09:44:20,1
31128,33.882734,-84.219738,318.3,137,80,2011/08/13,09:44:29,1
31129,33.882521,-84.219669,320.3,141,51,2011/08/13,09:44:35,1
31130,33.882491,-84.219658,320.3,141,59,2011/08/13,09:44:36,1
31131,33.882427,-84.219513,321.2,142,72,2011/08/13,09:44:40,1
31132,33.882488,-84.219059,324.1,142,85,2011/08/13,09:44:48,1
31133,33.882539,-84.218644,326,142,84,2011/08/13,09:44:55,1
31134,33.882548,-84.218585,326.5,142,83,2011/08/13,09:44:56,1
31135,33.882589,-84.218245,328.9,143,77,2011/08/13,09:45:02,1
31136,33.882662,-84.217686,330.8,147,67,2011/08/13,09:45:13,1
31137,33.882678,-84.217596,330.8,148,62,2011/08/13,09:45:15,1
31138,33.882711,-84.217435,331.8,151,55,2011/08/13,09:45:19,1
31139,33.882757,-84.217109,334.7,148,54,2011/08/13,09:45:27,1
31140,33.882821,-84.216791,337.6,143,,2011/08/13,09:45:33,1
31141,33.882861,-84.216594,336.6,138,,2011/08/13,09:45:36,1
31142,33.882941,-84.216301,336.6,132,,2011/08/13,09:45:40,1
31143,33.883068,-84.215778,334.7,130,,2011/08/13,09:45:46,1
31144,33.883119,-84.215206,332.3,128,,2011/08/13,09:45:52,1
31145,33.88305,-84.214631,332.8,123,,2011/08/13,09:45:58,1
31146,33.882966,-84.214094,330.4,118,,2011/08/13,09:46:03,1
31147,33.882846,-84.213276,326.5,116,,2011/08/13,09:46:10,1
31148,33.882776,-84.212776,324.1,116,,2011/08/13,09:46:15,1
31149,33.882731,-84.212384,319.8,115,51,2011/08/13,09:46:20,1
31150,33.882725,-84.212327,318.8,116,47,2011/08/13,09:46:21,1
31151,33.882684,-84.21205,317.4,120,62,2011/08/13,09:46:27,1
31152,33.882675,-84.212002,317.9,121,63,2011/08/13,09:46:28,1
31153,33.882642,-84.211856,320.7,125,65,2011/08/13,09:46:31,1
31154,33.882587,-84.211575,324.6,131,65,2011/08/13,09:46:37,1
31155,33.882558,-84.211431,324.1,133,68,2011/08/13,09:46:40,1
31156,33.882513,-84.211171,322.7,132,73,2011/08/13,09:46:45,1
31157,33.882434,-84.2108,322.2,131,65,2011/08/13,09:46:52,1
31158,33.882378,-84.210402,321.2,129,65,2011/08/13,09:47:00,1
31159,33.882348,-84.209977,319.8,130,71,2011/08/13,09:47:08,1
31160,33.882345,-84.209721,320.7,133,62,2011/08/13,09:47:13,1
31161,33.882334,-84.209552,330.4,130,,2011/08/13,09:48:12,1
31162,33.882336,-84.209529,330.4,130,,2011/08/13,09:48:13,1
31163,33.882336,-84.209529,330.4,130,,2011/08/13,09:48:13,1
31164,33.882351,-84.209378,328.4,129,60,2011/08/13,09:48:17,1
31165,33.882378,-84.209025,325.5,129,79,2011/08/13,09:48:23,1
31166,33.882365,-84.20874,325.5,128,76,2011/08/13,09:48:27,1
31167,33.882183,-84.20815,323.6,127,74,2011/08/13,09:48:36,1
31168,33.881965,-84.207543,322.2,127,62,2011/08/13,09:48:45,1
31169,33.881805,-84.207033,315.4,125,,2011/08/13,09:48:51,1
31170,33.881608,-84.206407,311.6,121,,2011/08/13,09:48:57,1
31171,33.881354,-84.205643,306.3,119,,2011/08/13,09:49:04,1
31172,33.881211,-84.205184,302,117,,2011/08/13,09:49:09,1
31173,33.881055,-84.204737,303.9,113,,2011/08/13,09:49:15,1
31174,33.880833,-84.204071,303.4,112,47,2011/08/13,09:49:24,1
31175,33.880603,-84.203403,299.6,110,,2011/08/13,09:49:32,1
31176,33.880583,-84.203328,299.6,110,,2011/08/13,09:49:33,1
31177,33.880428,-84.203143,298.6,107,79,2011/08/13,09:49:37,1
31178,33.88037,-84.203142,298.1,107,79,2011/08/13,09:49:38,1
31179,33.87988,-84.203165,297.7,110,80,2011/08/13,09:49:46,1
31180,33.879477,-84.203125,294.8,111,66,2011/08/13,09:49:51,1
31181,33.8789,-84.203029,289.5,115,88,2011/08/13,09:49:57,1
31182,33.878283,-84.202853,286.1,114,94,2011/08/13,09:50:03,1
31183,33.877828,-84.202708,288.1,116,92,2011/08/13,09:50:08,1
31184,33.877497,-84.202609,290.5,118,84,2011/08/13,09:50:13,1
31185,33.877293,-84.202556,291.9,123,84,2011/08/13,09:50:17,1
31186,33.876975,-84.20245,294.3,128,82,2011/08/13,09:50:24,1
31187,33.8767,-84.202359,294.8,133,84,2011/08/13,09:50:30,1
31188,33.87647,-84.20228,295.3,138,81,2011/08/13,09:50:35,1
31189,33.876343,-84.202242,295.3,143,76,2011/08/13,09:50:38,1
31190,33.876081,-84.202168,294.3,146,69,2011/08/13,09:50:45,1
31191,33.875869,-84.202108,298.6,149,87,2011/08/13,09:50:51,1
31192,33.875672,-84.202038,300.1,152,85,2011/08/13,09:50:57,1
31193,33.875389,-84.201941,307.3,156,76,2011/08/13,09:51:05,1
31194,33.875216,-84.201887,308.7,161,65,2011/08/13,09:51:11,1
31195,33.874949,-84.201778,309.2,161,78,2011/08/13,09:51:21,1
31196,33.874769,-84.201655,312.1,160,76,2011/08/13,09:51:28,1
31197,33.874593,-84.201515,306.3,160,77,2011/08/13,09:51:36,1
31198,33.874395,-84.20137,300.1,161,82,2011/08/13,09:51:44,1
31199,33.874185,-84.20121,296.7,164,72,2011/08/13,09:51:53,1
31200,33.873968,-84.201067,297.2,166,73,2011/08/13,09:52:02,1
31201,33.873776,-84.200978,298.1,168,61,2011/08/13,09:52:10,1
31202,33.873546,-84.200919,302,167,55,2011/08/13,09:52:20,1
31203,33.873321,-84.200899,308.7,164,61,2011/08/13,09:52:30,1
31204,33.873112,-84.200906,310.2,160,56,2011/08/13,09:52:38,1
31205,33.872903,-84.200951,309.2,158,71,2011/08/13,09:52:44,1
31206,33.872568,-84.201081,314.5,157,70,2011/08/13,09:52:53,1
31207,33.872173,-84.201243,319.8,158,69,2011/08/13,09:53:04,1
31208,33.871893,-84.201357,323.6,157,67,2011/08/13,09:53:12,1
31209,33.8716,-84.201472,326.5,153,62,2011/08/13,09:53:21,1
31210,33.871335,-84.201578,328.9,151,60,2011/08/13,09:53:30,1
31211,33.871,-84.201747,329.9,149,63,2011/08/13,09:53:41,1
31212,33.8708,-84.201908,328.9,149,69,2011/08/13,09:53:48,1
31213,33.870632,-84.202082,329.4,149,62,2011/08/13,09:53:54,1
31214,33.870466,-84.202307,330.8,146,70,2011/08/13,09:54:00,1
31215,33.870259,-84.202658,328.9,144,82,2011/08/13,09:54:07,1
31216,33.870001,-84.203092,327.5,142,85,2011/08/13,09:54:15,1
31217,33.869755,-84.203513,326,141,80,2011/08/13,09:54:23,1
31218,33.869517,-84.203898,325.1,142,76,2011/08/13,09:54:31,1
31219,33.869393,-84.204115,328.9,143,76,2011/08/13,09:54:36,1
31220,33.869172,-84.204468,328.9,146,79,2011/08/13,09:54:43,1
31221,33.869012,-84.204702,330.8,146,76,2011/08/13,09:54:48,1
31222,33.868898,-84.204851,333.2,146,76,2011/08/13,09:54:52,1
31223,33.868837,-84.204939,334.2,146,76,2011/08/13,09:54:54,1
31224,33.868652,-84.205181,333.2,146,77,2011/08/13,09:55:00,1
31225,33.868437,-84.205403,337.1,146,79,2011/08/13,09:55:06,1
31226,33.868368,-84.205489,338,146,78,2011/08/13,09:55:08,1
31227,33.868134,-84.205713,337.6,146,77,2011/08/13,09:55:14,1
31228,33.868091,-84.205749,338.5,146,77,2011/08/13,09:55:15,1
31229,33.86793,-84.2059,339.5,146,76,2011/08/13,09:55:20,1
31230,33.867685,-84.206081,341.9,146,76,2011/08/13,09:55:26,1
31231,33.867595,-84.20615,340.4,146,76,2011/08/13,09:55:28,1
31232,33.867265,-84.206485,333.2,146,77,2011/08/13,09:55:36,1
31233,33.866979,-84.206726,330.8,146,75,2011/08/13,09:55:43,1
31234,33.866787,-84.206868,332.3,145,71,2011/08/13,09:55:48,1
31235,33.866547,-84.207034,334.7,144,72,2011/08/13,09:55:54,1
31236,33.866305,-84.207187,336.1,144,73,2011/08/13,09:56:00,1
31237,33.866016,-84.207381,334.7,142,72,2011/08/13,09:56:07,1
31238,33.86574,-84.207567,331.8,142,72,2011/08/13,09:56:14,1
31239,33.865457,-84.207763,330.8,140,,2011/08/13,09:56:21,1
31240,33.865308,-84.207863,328.9,137,70,2011/08/13,09:56:25,1
31241,33.864965,-84.208082,327.9,135,80,2011/08/13,09:56:33,1
31242,33.864824,-84.208146,327.9,134,80,2011/08/13,09:56:36,1
31243,33.864541,-84.208212,327,133,78,2011/08/13,09:56:42,1
31244,33.864206,-84.208246,326.5,133,78,2011/08/13,09:56:49,1
31245,33.863808,-84.208257,325.5,135,77,2011/08/13,09:56:57,1
31246,33.863468,-84.208264,324.6,136,76,2011/08/13,09:57:04,1
31247,33.86318,-84.208272,325.1,135,73,2011/08/13,09:57:10,1
31248,33.862955,-84.20827,324.1,136,70,2011/08/13,09:57:15,1
31249,33.862592,-84.208232,323.1,136,73,2011/08/13,09:57:23,1
31250,33.862455,-84.208202,326,136,73,2011/08/13,09:57:26,1
31251,33.862274,-84.20814,328.4,137,75,2011/08/13,09:57:30,1
31252,33.861894,-84.208012,336.1,140,77,2011/08/13,09:57:38,1
31253,33.861641,-84.207912,336.6,145,64,2011/08/13,09:57:44,1
31254,33.861421,-84.207839,336.6,150,67,2011/08/13,09:57:50,1
31255,33.861034,-84.20772,340,152,70,2011/08/13,09:58:01,1
31256,33.860719,-84.207671,341.9,150,84,2011/08/13,09:58:09,1
31257,33.860472,-84.207666,343.8,148,77,2011/08/13,09:58:14,1
31258,33.860129,-84.207688,342.8,145,72,2011/08/13,09:58:20,1
31259,33.86007,-84.207687,342.4,144,82,2011/08/13,09:58:21,1
31260,33.859562,-84.207687,339.5,138,56,2011/08/13,09:58:29,1
31261,33.8593,-84.207689,338.5,132,83,2011/08/13,09:58:33,1
31262,33.858766,-84.207687,340.9,127,78,2011/08/13,09:58:41,1
31263,33.858271,-84.20769,340,128,80,2011/08/13,09:58:48,1
31264,33.857734,-84.207698,338.5,129,68,2011/08/13,09:58:56,1
31265,33.857399,-84.207748,338,129,67,2011/08/13,09:59:02,1
31266,33.857218,-84.207757,338.5,132,55,2011/08/13,09:59:07,1
31267,33.857141,-84.207759,338.5,136,,2011/08/13,09:59:12,1
31268,33.857131,-84.20776,334.2,143,,2011/08/13,09:59:25,1
31269,33.8571,-84.207793,334.7,147,40,2011/08/13,09:59:27,1
31270,33.857034,-84.20797,335.6,146,61,2011/08/13,09:59:32,1
31271,33.856968,-84.20817,335.2,140,68,2011/08/13,09:59:37,1
31272,33.85689,-84.208328,335.6,135,,2011/08/13,09:59:41,1
31273,33.856775,-84.208524,336.6,131,,2011/08/13,09:59:47,1
31274,33.856712,-84.208615,336.6,125,,2011/08/13,09:59:52,1
31275,33.856706,-84.208625,336.6,124,,2011/08/13,09:59:54,1
31276,33.856605,-84.208658,343.3,116,,2011/08/13,10:00:35,1
31277,33.856536,-84.208762,343.3,117,72,2011/08/13,10:00:39,1
31278,33.856456,-84.208866,342.8,122,86,2011/08/13,10:00:42,1
31279,33.856196,-84.209102,341.4,125,97,2011/08/13,10:00:49,1
31280,33.85582,-84.209327,340.4,126,96,2011/08/13,10:00:57,1
31281,33.855342,-84.209479,340,131,96,2011/08/13,10:01:06,1
31282,33.854912,-84.209577,339.5,136,,2011/08/13,10:01:15,1
31283,33.854847,-84.20959,339,132,,2011/08/13,10:01:20,1
31284,33.854839,-84.209592,339,132,,2011/08/13,10:01:21,1
31285,33.854832,-84.209572,341.4,125,,2011/08/13,10:01:42,1
31286,33.854787,-84.209586,340.9,126,56,2011/08/13,10:01:44,1
31287,33.854526,-84.209663,339,131,79,2011/08/13,10:01:51,1
31288,33.854253,-84.209678,338.5,136,92,2011/08/13,10:01:57,1
31289,33.854012,-84.209718,337.6,141,91,2011/08/13,10:02:02,1
31290,33.853681,-84.209786,336.1,147,90,2011/08/13,10:02:09,1
31291,33.85328,-84.209905,336.6,147,,2011/08/13,10:02:18,1
31292,33.853095,-84.20994,335.2,143,,2011/08/13,10:02:24,1
31293,33.853002,-84.209952,336.6,138,55,2011/08/13,10:02:30,1
31294,33.852776,-84.210011,335.2,136,85,2011/08/13,10:02:36,1
31295,33.852461,-84.210066,332.8,130,,2011/08/13,10:02:43,1
31296,33.852226,-84.210133,328.4,126,,2011/08/13,10:02:49,1
31297,33.852117,-84.210167,326,121,,2011/08/13,10:02:54,1
31298,33.852081,-84.210183,324.6,119,,2011/08/13,10:02:57,1
31299,33.852052,-84.210185,326.5,121,,2011/08/13,10:03:04,1
31300,33.851958,-84.210101,327,126,76,2011/08/13,10:03:08,1
31301,33.851942,-84.209944,327,131,89,2011/08/13,10:03:11,1
31302,33.851949,-84.209826,327,132,93,2011/08/13,10:03:13,1
31303,33.851963,-84.209261,328.4,132,94,2011/08/13,10:03:22,1
31304,33.851906,-84.208816,328.4,132,96,2011/08/13,10:03:29,1
31305,33.851739,-84.208334,327.9,132,89,2011/08/13,10:03:37,1
31306,33.85159,-84.208054,328.4,130,,2011/08/13,10:03:42,1
31307,33.85124,-84.20769,328.4,126,78,2011/08/13,10:03:50,1
31308,33.850927,-84.207367,328.4,121,83,2011/08/13,10:03:57,1
31309,33.850545,-84.206966,328.9,121,95,2011/08/13,10:04:05,1
31310,33.850002,-84.206377,329.4,126,88,2011/08/13,10:04:16,1
31311,33.849763,-84.206056,329.4,131,82,2011/08/13,10:04:22,1
31312,33.849568,-84.20573,330.4,137,77,2011/08/13,10:04:28,1
